2002-06-04,2.396,2.546,2.392,2.533,109543200,0,0
2002-06-05,2.538,2.539,2.408,2.496,111430800,0,0
2002-06-06,2.470,2.530,2.469,2.497,73935600,0,0
2002-06-07,2.294,2.504,2.293,2.473,137130000,0,0
2002-06-10,2.506,2.575,2.446,2.452,74914800,0,0
2002-06-11,2.493,2.504,2.336,2.342,85930800,0,0
2002-06-12,2.286,2.327,2.042,2.140,226754400,0,0
2002-06-13,2.156,2.196,2.050,2.118,126589200,0,0
2002-06-14,2.040,2.174,1.971,2.157,111644400,0,0
2002-06-17,2.206,2.234,2.139,2.177,105414000,0,0
2002-06-18,2.150,2.228,2.125,2.165,100830000,0,0
2002-06-19,2.059,2.059,1.810,1.826,259362000,0,0
2002-06-20,1.830,1.880,1.785,1.809,142504800,0,0
2002-06-21,1.800,1.870,1.698,1.735,148436400,0,0
2002-06-24,1.690,1.821,1.638,1.767,137959200,0,0
2002-06-25,1.799,1.799,1.610,1.621,117223200,0,0
2002-06-26,1.437,1.591,1.397,1.537,206782800,0,0
2002-06-27,1.593,1.605,1.286,1.308,318280800,0,0
2002-06-28,1.286,1.370,1.258,1.315,199118400,0,0
2002-07-01,1.309,1.347,1.285,1.312,116437200,0,0
2002-07-02,1.297,1.302,1.196,1.230,136818000,0,0
2002-07-03,1.222,1.338,1.221,1.336,107330400,0,0
2002-07-05,1.432,1.455,1.390,1.454,73952400,0,0
2002-07-08,1.437,1.550,1.436,1.498,158718000,0,0
2002-07-09,1.501,1.520,1.392,1.424,107508000,0,0
2002-07-10,1.458,1.470,1.375,1.385,92698800,0,0
2002-07-11,1.377,1.531,1.365,1.526,114394800,0,0
2002-07-12,1.608,1.614,1.493,1.524,134490000,0,0
2002-07-15,1.528,1.677,1.459,1.676,149527200,0,0
2002-07-16,1.635,1.788,1.604,1.631,177343200,0,0
2002-07-17,1.596,1.627,1.429,1.492,192236400,0,0
2002-07-18,1.468,1.554,1.450,1.454,124318800,0,0
2002-07-19,1.409,1.465,1.378,1.388,84577200,0,0
2002-07-22,1.382,1.421,1.267,1.324,129074400,0,0
2002-07-23,1.331,1.340,1.180,1.225,140965200,0,0
2002-07-24,1.208,1.323,1.207,1.303,117510000,0,0
2002-07-25,1.253,1.256,1.111,1.153,179644800,0,0
2002-07-26,1.187,1.214,1.095,1.126,122190000,0,0
2002-07-29,1.173,1.179,1.120,1.158,122772000,0,0
2002-07-30,1.152,1.300,1.148,1.242,181801200,0,0
2002-07-31,0.905,0.923,0.838,0.848,483714000,0,0
2002-08-01,0.854,0.854,0.766,0.766,172570800,0,0
2002-08-02,0.791,0.796,0.697,0.716,179526000,0,0
2002-08-05,0.705,0.707,0.650,0.658,133071600,0,0
2002-08-06,0.689,0.719,0.678,0.693,116880000,0,0
2002-08-07,0.723,0.730,0.651,0.677,89298000,0,0
2002-08-08,0.684,0.733,0.666,0.721,75542400,0,0
2002-08-09,0.702,0.727,0.690,0.704,58130400,0,0
2002-08-12,0.697,0.731,0.678,0.704,59280000,0,0
2002-08-13,0.709,0.743,0.689,0.690,65442000,0,0
2002-08-14,0.703,0.743,0.697,0.737,63268800,0,0
2002-08-15,0.764,0.803,0.756,0.788,114012000,0,0
2002-08-16,0.746,0.846,0.723,0.818,165742800,0,0
2002-08-19,0.854,1.030,0.852,0.968,224392800,0,0
2002-08-20,0.976,0.995,0.913,0.926,142948800,0,0
2002-08-21,0.968,0.987,0.923,0.975,119487600,0,0
2002-08-22,0.946,0.984,0.936,0.942,135849600,0,0
2002-08-23,0.915,0.921,0.874,0.880,91993200,0,0
2002-08-26,0.897,0.903,0.845,0.887,69856800,0,0
2002-08-27,0.902,0.906,0.831,0.836,68671200,0,0
2002-08-28,0.831,0.833,0.781,0.784,70035600,0,0
2002-08-29,0.774,0.830,0.768,0.794,81552000,0,0
2002-08-30,0.786,0.819,0.758,0.773,106588800,0,0
2002-09-03,0.737,0.740,0.714,0.726,84728400,0,0
2002-09-04,0.728,0.747,0.690,0.721,93055200,0,0
2002-09-05,0.714,0.717,0.689,0.694,71431200,0,0
2002-09-06,0.723,0.729,0.698,0.709,74646000,0,0
2002-09-09,0.704,0.730,0.682,0.708,57804000,0,0
2002-09-10,0.704,0.846,0.704,0.809,231763200,0,0
2002-09-11,0.835,0.911,0.835,0.849,165753600,0,0
2002-09-12,0.828,0.874,0.813,0.822,129493200,0,0
2002-09-13,0.814,0.853,0.804,0.809,79687200,0,0
2002-09-16,0.797,0.800,0.739,0.758,92546400,0,0
2002-09-17,0.792,0.811,0.742,0.746,88405200,0,0
2002-09-18,0.735,0.750,0.704,0.726,81169200,0,0
2002-09-19,0.710,0.735,0.697,0.701,61849200,0,0
2002-09-20,0.707,0.721,0.690,0.705,68731200,0,0
2002-09-23,0.694,0.701,0.670,0.674,52167600,0,0
2002-09-24,0.667,0.712,0.655,0.680,62444400,0,0
2002-09-25,0.720,0.731,0.691,0.717,89661600,0,0
2002-09-26,0.731,0.739,0.668,0.679,73956000,0,0
2002-09-27,0.678,0.695,0.655,0.655,65068800,0,0
2002-09-30,0.653,0.684,0.639,0.655,58412400,0,0
2002-10-01,0.661,0.697,0.637,0.691,88836000,0,0
2002-10-02,0.696,0.731,0.690,0.690,74910000,0,0
2002-10-03,0.681,0.693,0.655,0.656,59056800,0,0
2002-10-04,0.655,0.675,0.612,0.623,52978800,0,0
2002-10-07,0.615,0.627,0.588,0.593,49306800,0,0
2002-10-08,0.612,0.614,0.551,0.575,71425200,0,0
2002-10-09,0.567,0.603,0.554,0.564,57313200,0,0
2002-10-10,0.559,0.612,0.559,0.593,53803200,0,0
2002-10-11,0.616,0.685,0.612,0.674,99414000,0,0
2002-10-14,0.655,0.674,0.641,0.655,61148400,0,0
2002-10-15,0.727,0.753,0.713,0.723,85276800,0,0
2002-10-16,0.674,0.680,0.651,0.662,57812400,0,0
2002-10-17,0.720,0.746,0.702,0.713,58579200,0,0
2002-10-18,0.709,0.727,0.682,0.720,49837200,0,0
2002-10-21,0.710,0.811,0.694,0.785,93062400,0,0
2002-10-22,0.749,0.857,0.748,0.811,127216800,0,0
2002-10-23,0.823,0.855,0.812,0.844,92542800,0,0
2002-10-24,0.861,0.870,0.789,0.801,105517200,0,0
2002-10-25,0.804,0.854,0.793,0.850,74595600,0,0
2002-10-28,0.889,0.896,0.849,0.854,107054400,0,0
2002-10-29,0.856,0.862,0.774,0.817,77272800,0,0
2002-10-30,0.843,0.888,0.840,0.861,113949600,0,0
2002-10-31,0.867,0.917,0.864,0.911,125547600,0,0
2002-11-01,0.897,1.093,0.896,1.079,212883600,0,0
2002-11-04,1.145,1.264,1.142,1.197,268813200,0,0
2002-11-05,1.194,1.214,1.099,1.150,203454000,0,0
2002-11-06,1.189,1.240,1.142,1.239,164601600,0,0
2002-11-07,1.207,1.207,1.107,1.114,166056000,0,0
2002-11-08,0.942,0.998,0.843,0.870,379890000,0,0
2002-11-11,0.828,0.841,0.782,0.802,137845200,0,0
2002-11-12,0.821,0.903,0.815,0.874,138118800,0,0
2002-11-13,0.853,0.926,0.836,0.901,180211200,0,0
2002-11-14,0.961,0.979,0.932,0.961,113872800,0,0
2002-11-15,1.011,1.065,0.999,1.031,205432800,0,0
2002-11-18,1.114,1.118,1.066,1.070,198247200,0,0
2002-11-19,1.063,1.139,1.052,1.085,197194800,0,0
2002-11-20,1.118,1.148,1.103,1.139,129279600,0,0
2002-11-21,1.185,1.292,1.183,1.236,205392000,0,0
2002-11-22,1.161,1.228,1.148,1.204,125190000,0,0
2002-11-25,1.259,1.278,1.210,1.247,123008400,0,0
2002-11-26,1.253,1.278,1.210,1.213,108433200,0,0
2002-11-27,1.265,1.329,1.249,1.308,108855600,0,0
2002-11-29,1.342,1.361,1.302,1.311,51939600,0,0
2002-12-02,1.381,1.399,1.295,1.302,116750400,0,0
2002-12-03,1.277,1.280,1.213,1.216,104622000,0,0
2002-12-04,1.130,1.148,1.066,1.070,220654800,0,0
2002-12-05,1.139,1.147,1.054,1.080,159487200,0,0
2002-12-06,1.034,1.102,1.017,1.082,115922400,0,0
2002-12-09,1.047,1.063,0.987,0.995,96979200,0,0
2002-12-10,1.021,1.099,1.008,1.079,138988800,0,0
2002-12-11,1.071,1.102,1.035,1.073,136420800,0,0
2002-12-12,1.112,1.125,1.053,1.055,130255200,0,0
2002-12-13,1.036,1.036,1.006,1.014,70772400,0,0
2002-12-16,1.049,1.079,1.022,1.073,105697200,0,0
2002-12-17,1.093,1.129,1.063,1.072,107774400,0,0
2002-12-18,1.038,1.040,0.988,0.990,112683600,0,0
2002-12-19,0.972,1.024,0.959,0.968,110060400,0,0
2002-12-20,0.999,1.010,0.933,0.982,80457600,0,0
2002-12-23,0.979,1.012,0.976,0.988,49864800,0,0
2002-12-24,0.994,1.014,0.963,0.968,30033600,0,0
2002-12-26,0.985,0.999,0.942,0.951,71976000,0,0
2002-12-27,0.977,0.979,0.906,0.915,70252800,0,0
2002-12-30,0.919,0.929,0.862,0.883,78474000,0,0
2002-12-31,0.874,0.903,0.857,0.881,82539600,0,0
2003-01-02,0.919,0.953,0.887,0.942,130254000,0,0
2003-01-03,0.946,0.976,0.926,0.942,103749600,0,0
2003-01-06,0.965,1.034,0.965,1.019,103342800,0,0
2003-01-07,1.039,1.063,1.004,1.016,149827200,0,0
2003-01-08,0.990,1.019,0.908,0.915,185252400,0,0
2003-01-09,0.943,0.953,0.922,0.931,143607600,0,0
2003-01-10,0.919,0.961,0.906,0.947,92449200,0,0
